%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
122585000000,3647,122583601777,map,0.018393592909,0.0256797727197,-0.00769633753225,-0.00215926244499,-0.00100219801578,0.00698992838499,-0.999972798168
122617000000,3648,122615603130,map,0.0184144284576,0.0259682852775,-0.007817780599,-0.00212153344231,-0.00103621743725,0.00699608182487,-0.999972798168
122649000000,3649,122643603130,map,0.0184222720563,0.0261958558112,-0.0079646743834,-0.00214973976792,-0.0010171042942,0.00694655927787,-0.999973093196
122685000000,3650,122683603130,map,0.0185353457928,0.0267890710384,-0.00816855113953,-0.00214281274404,-0.000977099814446,0.00699911639796,-0.999972798168
122717000000,3651,122715604482,map,0.0186851043254,0.027445755899,-0.00824183411896,-0.00217024894301,-0.000972375498464,0.00695473576648,-0.999973008903
122749000000,3652,122743604482,map,0.0188068412244,0.0280150175095,-0.00832490343601,-0.00217286702786,-0.000963078455214,0.00694504199132,-0.999973093196
122785000000,3653,122783604482,map,0.0187718663365,0.028448458761,-0.00842826161534,-0.00214972318083,-0.000961664189724,0.00695941406666,-0.99997305105
122817000000,3654,122815605833,map,0.0182574801147,0.0276409927756,-0.0085255978629,-0.00216518362445,-0.000963492185801,0.00693488460083,-0.999973219637
122849000000,3655,122843605833,map,0.0177885759622,0.0268486347049,-0.00864720717072,-0.0021756634548,-0.000948192468201,0.00695347136102,-0.999973008903
122885000000,3656,122883605833,map,0.0173082388937,0.026235582307,-0.00883416831493,-0.00214508414636,-0.0009806614701,0.00699414306984,-0.999972798168
122917000000,3657,122915607185,map,0.0170411840081,0.0260809343308,-0.00910659320652,-0.00218634455281,-0.000939153780193,0.00700105515299,-0.999972713875
122949000000,3658,122943607185,map,0.0167897436768,0.0258953813463,-0.00935563538224,-0.00220996819067,-0.000932938437126,0.00704927114769,-0.999972292406
122985000000,3659,122983607185,map,0.0164130348712,0.0255380515009,-0.00951924175024,-0.00223737862409,-0.000913999520257,0.00699039200032,-0.999972671728
123017000000,3660,123015608535,map,0.0158394873142,0.0244534239173,-0.00954950135201,-0.00227562808273,-0.000961385872351,0.00691389547027,-0.99997305105
123049000000,3661,123043608535,map,0.0153014147654,0.0233880337328,-0.00976429879665,-0.00228468714446,-0.000932100274604,0.00693362019538,-0.999972966756
123085000000,3662,123083608535,map,0.0147269815207,0.0224051158875,-0.00996425561607,-0.00228602966975,-0.000894603655818,0.00692822539877,-0.99997305105
123117000000,3663,123115609885,map,0.0143787739798,0.0219830051064,-0.00999178551137,-0.00233231555281,-0.00090440139869,0.00691638213433,-0.999973008903
123149000000,3664,123143609885,map,0.0140468319878,0.0215592607856,-0.00996197015047,-0.00232479423367,-0.0009399586039,0.00691735151185,-0.999972966756
123185000000,3665,123183609885,map,0.0137314042076,0.0213788934052,-0.0097490567714,-0.00239496750167,-0.000930421809289,0.00690719412136,-0.999972840315
123217000000,3666,123215611235,map,0.0135381538421,0.0215185694396,-0.00957663729787,-0.00235433769275,-0.000957020339649,0.00694002651635,-0.999972713875
123249000000,3667,123243611235,map,0.0133412014693,0.0216064862907,-0.0094033293426,-0.00240626014058,-0.000993116975128,0.00690862711421,-0.999972756022
123285000000,3668,123283611235,map,0.0131432348862,0.0220434684306,-0.00927386339754,-0.00241076557283,-0.000984238478072,0.00687512036964,-0.99997305105
123317000000,3669,123315612584,map,0.0130377411842,0.0225892122835,-0.00923850014806,-0.00242317781971,-0.00101567344162,0.00683318425537,-0.999973261784
123349000000,3670,123343612584,map,0.0129452096298,0.0230533443391,-0.00921245291829,-0.00241163378144,-0.00102377427993,0.00685033802272,-0.999973135343
