%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
158286000000,15812,158286000000,,0.34999999404,0.0,0.198304057121,0.0,0.0
158296000000,15813,158296000000,,0.34999999404,0.0,0.198991313577,0.0,0.0
158306000000,15814,158306000000,,0.34999999404,0.0,0.19775056839,0.0,0.0
158316000000,15815,158316000000,,0.34999999404,0.0,0.19775056839,0.0,0.0
158326000000,15816,158326000000,,0.34999999404,0.0,0.199127957225,0.0,0.0
158336000000,15817,158336000000,,0.34999999404,0.0,0.199127957225,0.0,0.0
158347000000,15818,158346000000,,0.34999999404,0.0,0.200505688787,0.0,0.0
158356000000,15819,158356000000,,0.34999999404,0.0,0.197816982865,0.0,0.0
158367000000,15820,158367000000,,0.34999999404,0.0,0.199197262526,0.0,0.0
158376000000,15821,158376000000,,0.34999999404,0.0,0.199197262526,0.0,0.0
158386000000,15822,158386000000,,0.34999999404,0.0,0.199887529016,0.0,0.0
158396000000,15823,158396000000,,0.34999999404,0.0,0.200577884912,0.0,0.0
158406000000,15824,158406000000,,0.34999999404,0.0,0.198599785566,0.0,0.0
158416000000,15825,158416000000,,0.34999999404,0.0,0.199982985854,0.0,0.0
158426000000,15826,158426000000,,0.34999999404,0.0,0.199982985854,0.0,0.0
158436000000,15827,158436000000,,0.34999999404,0.0,0.201366513968,0.0,0.0
158446000000,15828,158446000000,,0.34999999404,0.0,0.201366513968,0.0,0.0
158456000000,15829,158456000000,,0.34999999404,0.0,0.198728501797,0.0,0.0
158466000000,15830,158466000000,,0.34999999404,0.0,0.198728501797,0.0,0.0
158477000000,15831,158477000000,,0.34999999404,0.0,0.200115650892,0.0,0.0
158486000000,15832,158486000000,,0.34999999404,0.0,0.200809329748,0.0,0.0
158497000000,15833,158497000000,,0.34999999404,0.0,0.201503112912,0.0,0.0
158506000000,15834,158506000000,,0.34999999404,0.0,0.199490517378,0.0,0.0
158516000000,15835,158516000000,,0.34999999404,0.0,0.199490517378,0.0,0.0
158526000000,15836,158526000000,,0.34999999404,0.0,0.200880333781,0.0,0.0
158536000000,15837,158536000000,,0.34999999404,0.0,0.200880333781,0.0,0.0
158546000000,15838,158546000000,,0.34999999404,0.0,0.202270448208,0.0,0.0
158556000000,15839,158556000000,,0.34999999404,0.0,0.199490994215,0.0,0.0
158566000000,15840,158566000000,,0.34999999404,0.0,0.200883254409,0.0,0.0
158576000000,15841,158576000000,,0.34999999404,0.0,0.200883254409,0.0,0.0
158586000000,15842,158586000000,,0.34999999404,0.0,0.202275812626,0.0,0.0
158596000000,15843,158596000000,,0.34999999404,0.0,0.202275812626,0.0,0.0
158606000000,15844,158606000000,,0.34999999404,0.0,0.200012207031,0.0,0.0
158616000000,15845,158616000000,,0.34999999404,0.0,0.200709864497,0.0,0.0
158627000000,15846,158627000000,,0.34999999404,0.0,0.201407581568,0.0,0.0
158636000000,15847,158636000000,,0.34999999404,0.0,0.202105373144,0.0,0.0
158646000000,15848,158646000000,,0.34999999404,0.0,0.202105373144,0.0,0.0
158656000000,15849,158656000000,,0.34999999404,0.0,0.200973212719,0.0,0.0
158667000000,15850,158667000000,,0.34999999404,0.0,0.201671987772,0.0,0.0
158676000000,15851,158676000000,,0.34999999404,0.0,0.20237082243,0.0,0.0
158687000000,15852,158687000000,,0.34999999404,0.0,0.203069731593,0.0,0.0
158696000000,15853,158696000000,,0.34999999404,0.0,0.203768715262,0.0,0.0
158706000000,15854,158706000000,,0.34999999404,0.0,0.201755791903,0.0,0.0
158716000000,15855,158716000000,,0.349246233702,0.0,0.202455669641,0.0,0.0
158727000000,15856,158726000000,,0.348283201456,0.0,0.203155621886,0.0,0.0
158736000000,15857,158736000000,,0.347326010466,0.0,0.203855633736,0.0,0.0
158747000000,15858,158747000000,,0.346374601126,0.0,0.20455570519,0.0,0.0
158756000000,15859,158756000000,,0.347029149532,0.0,0.20109167695,0.0,0.0
158766000000,15860,158766000000,,0.347029149532,0.0,0.20109167695,0.0,0.0
158776000000,15861,158776000000,,0.345080524683,0.0,0.202494338155,0.0,0.0
158786000000,15862,158786000000,,0.345080524683,0.0,0.202494338155,0.0,0.0
158796000000,15863,158796000000,,0.343155711889,0.0,0.203897252679,0.0,0.0
158806000000,15864,158806000000,,0.344142049551,0.0,0.20113427937,0.0,0.0
158816000000,15865,158816000000,,0.34219121933,0.0,0.20253880322,0.0,0.0
158826000000,15866,158826000000,,0.34219121933,0.0,0.20253880322,0.0,0.0
158836000000,15867,158836000000,,0.340264290571,0.0,0.203943565488,0.0,0.0
158846000000,15868,158846000000,,0.340264290571,0.0,0.203943565488,0.0,0.0
158856000000,15869,158856000000,,0.339369744062,0.0,0.20255792141,0.0,0.0
158866000000,15870,158866000000,,0.339369744062,0.0,0.20255792141,0.0,0.0
158876000000,15871,158876000000,,0.337440758944,0.0,0.203964397311,0.0,0.0
158886000000,15872,158886000000,,0.337440758944,0.0,0.203964397311,0.0,0.0
158896000000,15873,158896000000,,0.335534989834,0.0,0.205371364951,0.0,0.0
158906000000,15874,158906000000,,0.335976451635,0.0,0.202251061797,0.0,0.0
158916000000,15875,158916000000,,0.335004866123,0.0,0.202955335379,0.0,0.0
158926000000,15876,158926000000,,0.334039270878,0.0,0.203659668565,0.0,0.0
158936000000,15877,158936000000,,0.333079636097,0.0,0.204364061356,0.0,0.0
158946000000,15878,158946000000,,0.332125872374,0.0,0.205068513751,0.0,0.0
158956000000,15879,158956000000,,0.332368522882,0.0,0.202609658241,0.0,0.0
158966000000,15880,158966000000,,0.331398934126,0.0,0.20331479609,0.0,0.0
158976000000,15881,158976000000,,0.331398934126,0.0,0.20331479609,0.0,0.0
158986000000,15882,158986000000,,0.330435365438,0.0,0.204019993544,0.0,0.0
158997000000,15883,158997000000,,0.329477697611,0.0,0.204725220799,0.0,0.0
159006000000,15884,159006000000,,0.329552173615,0.0,0.202578827739,0.0,0.0
159016000000,15885,159016000000,,0.32868000865,0.0,0.203212887049,0.0,0.0
159026000000,15886,159026000000,,0.327714800835,0.0,0.203918755054,0.0,0.0
159036000000,15887,159036000000,,0.326755583286,0.0,0.204624682665,0.0,0.0
159046000000,15888,159046000000,,0.325802266598,0.0,0.205330654979,0.0,0.0
159056000000,15889,159056000000,,0.326015383005,0.0,0.203059583902,0.0,0.0
159066000000,15890,159066000000,,0.325048327446,0.0,0.203766092658,0.0,0.0
159076000000,15891,159076000000,,0.324087232351,0.0,0.204472661018,0.0,0.0
159086000000,15892,159086000000,,0.323132097721,0.0,0.205179274082,0.0,0.0
159096000000,15893,159096000000,,0.322182834148,0.0,0.205885946751,0.0,0.0
159106000000,15894,159106000000,,0.323243767023,0.0,0.20191924274,0.0,0.0
159116000000,15895,159116000000,,0.322266042233,0.0,0.202626600862,0.0,0.0
159127000000,15896,159126000000,,0.321294426918,0.0,0.203334018588,0.0,0.0
159136000000,15897,159136000000,,0.320230662823,0.0,0.204113662243,0.0,0.0
159147000000,15898,159147000000,,0.318415313959,0.0,0.205456748605,0.0,0.0
159156000000,15899,159156000000,,0.319587260485,0.0,0.202615320683,0.0,0.0
159166000000,15900,159166000000,,0.318615317345,0.0,0.203323230147,0.0,0.0
159176000000,15901,159176000000,,0.317649424076,0.0,0.204031169415,0.0,0.0
159186000000,15902,159186000000,,0.316689550877,0.0,0.204739168286,0.0,0.0
159196000000,15903,159196000000,,0.315735638142,0.0,0.20544719696,0.0,0.0
159206000000,15904,159206000000,,0.315927654505,0.0,0.203162834048,0.0,0.0
159216000000,15905,159216000000,,0.314096540213,0.0,0.204507678747,0.0,0.0
159226000000,15906,159226000000,,0.314096540213,0.0,0.204507678747,0.0,0.0
159236000000,15907,159236000000,,0.312190711498,0.0,0.205924719572,0.0,0.0
159246000000,15908,159246000000,,0.312190711498,0.0,0.205924719572,0.0,0.0
159257000000,15909,159256000000,,0.312375605106,0.0,0.202532052994,0.0,0.0
159266000000,15910,159266000000,,0.312375605106,0.0,0.202532052994,0.0,0.0
159276000000,15911,159276000000,,0.311402887106,0.0,0.203241109848,0.0,0.0
159286000000,15912,159286000000,,0.309475719929,0.0,0.204659327865,0.0,0.0
159296000000,15913,159296000000,,0.309475719929,0.0,0.204659327865,0.0,0.0
159306000000,15914,159306000000,,0.308932393789,0.0,0.202915400267,0.0,0.0
159316000000,15915,159316000000,,0.308932393789,0.0,0.202915400267,0.0,0.0
159326000000,15916,159326000000,,0.30700007081,0.0,0.204334333539,0.0,0.0
159336000000,15917,159336000000,,0.30700007081,0.0,0.204334333539,0.0,0.0
159346000000,15918,159346000000,,0.305091917515,0.0,0.205753415823,0.0,0.0
159356000000,15919,159356000000,,0.306462466717,0.0,0.202573165298,0.0,0.0
159366000000,15920,159366000000,,0.304525077343,0.0,0.203992724419,0.0,0.0
159376000000,15921,159376000000,,0.304525077343,0.0,0.203992724419,0.0,0.0
159387000000,15922,159386000000,,0.302611976862,0.0,0.20541241765,0.0,0.0
159396000000,15923,159396000000,,0.301664412022,0.0,0.206122308969,0.0,0.0
159407000000,15924,159407000000,,0.302049964666,0.0,0.2036267519,0.0,0.0
159416000000,15925,159416000000,,0.301087886095,0.0,0.204336851835,0.0,0.0
159426000000,15926,159426000000,,0.301087886095,0.0,0.204336851835,0.0,0.0
159436000000,15927,159436000000,,0.29918178916,0.0,0.205757141113,0.0,0.0
159446000000,15928,159446000000,,0.29918178916,0.0,0.205757141113,0.0,0.0
159456000000,15929,159456000000,,0.299379885197,0.0,0.202230349183,0.0,0.0
159466000000,15930,159466000000,,0.298406928778,0.0,0.202940732241,0.0,0.0
159476000000,15931,159476000000,,0.297440141439,0.0,0.203651145101,0.0,0.0
159486000000,15932,159486000000,,0.296479463577,0.0,0.204361602664,0.0,0.0
159497000000,15933,159497000000,,0.295524865389,0.0,0.205072075129,0.0,0.0
159506000000,15934,159506000000,,0.296064049006,0.0,0.202294096351,0.0,0.0
159516000000,15935,159516000000,,0.296064049006,0.0,0.202294096351,0.0,0.0
159526000000,15936,159526000000,,0.294127583504,0.0,0.203715279698,0.0,0.0
159536000000,15937,159536000000,,0.294127583504,0.0,0.203715279698,0.0,0.0
159546000000,15938,159546000000,,0.292215585709,0.0,0.205136552453,0.0,0.0
159556000000,15939,159556000000,,0.293652176857,0.0,0.201852589846,0.0,0.0
159566000000,15940,159566000000,,0.291710346937,0.0,0.203273996711,0.0,0.0
159576000000,15941,159576000000,,0.290748685598,0.0,0.203984737396,0.0,0.0
159586000000,15942,159586000000,,0.289793133736,0.0,0.204695507884,0.0,0.0
159596000000,15943,159596000000,,0.288843631744,0.0,0.205406293273,0.0,0.0
159606000000,15944,159606000000,,0.290129065514,0.0,0.202339619398,0.0,0.0
159616000000,15945,159616000000,,0.289160579443,0.0,0.203050404787,0.0,0.0
159626000000,15946,159626000000,,0.288198232651,0.0,0.203761219978,0.0,0.0
159636000000,15947,159636000000,,0.287242025137,0.0,0.204472050071,0.0,0.0
159646000000,15948,159646000000,,0.286291867495,0.0,0.205182909966,0.0,0.0
159656000000,15949,159656000000,,0.287513077259,0.0,0.200880423188,0.0,0.0
159667000000,15950,159667000000,,0.285561352968,0.0,0.202302053571,0.0,0.0
159676000000,15951,159676000000,,0.285561352968,0.0,0.202302053571,0.0,0.0
159686000000,15952,159686000000,,0.284594893456,0.0,0.203012898564,0.0,0.0
159696000000,15953,159696000000,,0.283634573221,0.0,0.20372377336,0.0,0.0
159706000000,15954,159706000000,,0.284184724092,0.0,0.200944766402,0.0,0.0
159716000000,15955,159716000000,,0.28320813179,0.0,0.201655566692,0.0,0.0
159726000000,15956,159726000000,,0.28223785758,0.0,0.202366381884,0.0,0.0
159736000000,15957,159736000000,,0.281273812056,0.0,0.203077226877,0.0,0.0
159746000000,15958,159746000000,,0.280315905809,0.0,0.203788086772,0.0,0.0
159756000000,15959,159756000000,,0.280802220106,0.0,0.201141864061,0.0,0.0
159766000000,15960,159766000000,,0.279829323292,0.0,0.201852619648,0.0,0.0
159776000000,15961,159776000000,,0.278862714767,0.0,0.202563390136,0.0,0.0
159786000000,15962,159786000000,,0.277902305126,0.0,0.203274190426,0.0,0.0
159797000000,15963,159796000000,,0.276948034763,0.0,0.203984990716,0.0,0.0
159806000000,15964,159806000000,,0.277364313602,0.0,0.2013091892,0.0,0.0
159817000000,15965,159817000000,,0.275529682636,0.0,0.20265828073,0.0,0.0
159826000000,15966,159826000000,,0.275529682636,0.0,0.20265828073,0.0,0.0
159836000000,15967,159836000000,,0.274572223425,0.0,0.203368976712,0.0,0.0
159846000000,15968,159846000000,,0.273620903492,0.0,0.204079687595,0.0,0.0
159856000000,15969,159856000000,,0.274925917387,0.0,0.199519008398,0.0,0.0
159866000000,15970,159866000000,,0.273944318295,0.0,0.200229436159,0.0,0.0
159876000000,15971,159876000000,,0.272969067097,0.0,0.20093986392,0.0,0.0
159886000000,15972,159886000000,,0.272000163794,0.0,0.201650321484,0.0,0.0
159896000000,15973,159896000000,,0.270939648151,0.0,0.202433273196,0.0,0.0
159906000000,15974,159906000000,,0.270549356937,0.0,0.200302913785,0.0,0.0
159916000000,15975,159916000000,,0.270549356937,0.0,0.200302913785,0.0,0.0
159927000000,15976,159926000000,,0.268611937761,0.0,0.201723411679,0.0,0.0
159936000000,15977,159936000000,,0.268611937761,0.0,0.201723411679,0.0,0.0
159947000000,15978,159947000000,,0.266699552536,0.0,0.203143969178,0.0,0.0
159956000000,15979,159956000000,,0.268120974302,0.0,0.19972319901,0.0,0.0
159967000000,15980,159967000000,,0.266178876162,0.0,0.201143249869,0.0,0.0
159976000000,15981,159976000000,,0.266178876162,0.0,0.201143249869,0.0,0.0
159986000000,15982,159986000000,,0.26521730423,0.0,0.2018532902,0.0,0.0
159996000000,15983,159996000000,,0.264261960983,0.0,0.202563345432,0.0,0.0
160006000000,15984,160006000000,,0.264602005482,0.0,0.19992403686,0.0,0.0
160016000000,15985,160016000000,,0.26276704669,0.0,0.201271414757,0.0,0.0
160026000000,15986,160026000000,,0.26276704669,0.0,0.201271414757,0.0,0.0
160036000000,15987,160036000000,,0.260858237743,0.0,0.20269100368,0.0,0.0
160046000000,15988,160046000000,,0.260858237743,0.0,0.20269100368,0.0,0.0
160056000000,15989,160056000000,,0.261087208986,0.0,0.198900297284,0.0,0.0
160066000000,15990,160066000000,,0.261087208986,0.0,0.198900297284,0.0,0.0
160076000000,15991,160076000000,,0.259145647287,0.0,0.200319200754,0.0,0.0
160086000000,15992,160086000000,,0.258184552193,0.0,0.20102854073,0.0,0.0
160096000000,15993,160096000000,,0.257229745388,0.0,0.201737895608,0.0,0.0
160106000000,15994,160106000000,,0.257751256227,0.0,0.198882326484,0.0,0.0
160117000000,15995,160116000000,,0.256780833006,0.0,0.199591323733,0.0,0.0
160126000000,15996,160126000000,,0.255816787481,0.0,0.200300320983,0.0,0.0
160136000000,15997,160136000000,,0.255816787481,0.0,0.200300320983,0.0,0.0
160146000000,15998,160146000000,,0.2539075315,0.0,0.201718330383,0.0,0.0
160156000000,15999,160156000000,,0.255248397589,0.0,0.198454201221,0.0,0.0
160166000000,16000,160166000000,,0.253312468529,0.0,0.199871748686,0.0,0.0
160176000000,16001,160176000000,,0.252354234457,0.0,0.200580403209,0.0,0.0
160186000000,16002,160186000000,,0.251402258873,0.0,0.201289072633,0.0,0.0
160196000000,16003,160196000000,,0.250456482172,0.0,0.201997742057,0.0,0.0
160206000000,16004,160206000000,,0.251947134733,0.0,0.198388516903,0.0,0.0
160217000000,16005,160217000000,,0.250979423523,0.0,0.199096769094,0.0,0.0
160226000000,16006,160226000000,,0.249920323491,0.0,0.199877291918,0.0,0.0
160236000000,16007,160236000000,,0.24906270206,0.0,0.200513541698,0.0,0.0
160246000000,16008,160246000000,,0.248113945127,0.0,0.201221808791,0.0,0.0
160256000000,16009,160256000000,,0.249363750219,0.0,0.196606606245,0.0,0.0
160266000000,16010,160266000000,,0.248385667801,0.0,0.197314202785,0.0,0.0
160276000000,16011,160276000000,,0.24741409719,0.0,0.198021814227,0.0,0.0
160286000000,16012,160286000000,,0.246448978782,0.0,0.198729425669,0.0,0.0
160296000000,16013,160296000000,,0.245490223169,0.0,0.19943703711,0.0,0.0
160306000000,16014,160306000000,,0.246003195643,0.0,0.19656996429,0.0,0.0
160317000000,16015,160316000000,,0.244159415364,0.0,0.197912350297,0.0,0.0
160326000000,16016,160326000000,,0.244159415364,0.0,0.197912350297,0.0,0.0
160336000000,16017,160336000000,,0.243197485805,0.0,0.198619499803,0.0,0.0
160346000000,16018,160346000000,,0.242241933942,0.0,0.199326649308,0.0,0.0
160356000000,16019,160356000000,,0.242767259479,0.0,0.196475014091,0.0,0.0
160366000000,16020,160366000000,,0.24179649353,0.0,0.197181686759,0.0,0.0
160376000000,16021,160376000000,,0.240832209587,0.0,0.197888344526,0.0,0.0
160386000000,16022,160386000000,,0.239874333143,0.0,0.198595002294,0.0,0.0
160396000000,16023,160396000000,,0.238922804594,0.0,0.199301660061,0.0,0.0
160406000000,16024,160406000000,,0.237977564335,0.0,0.200008317828,0.0,0.0
160416000000,16025,160416000000,,0.236943081021,0.0,0.200787097216,0.0,0.0
160427000000,16026,160426000000,,0.235178634524,0.0,0.202128559351,0.0,0.0
160436000000,16027,160436000000,,0.236534655094,0.0,0.198552325368,0.0,0.0
160447000000,16028,160447000000,,0.234645932913,0.0,0.199964612722,0.0,0.0
160456000000,16029,160456000000,,0.23654358089,0.0,0.195273667574,0.0,0.0
160466000000,16030,160466000000,,0.235572293401,0.0,0.195979118347,0.0,0.0
160476000000,16031,160476000000,,0.23460753262,0.0,0.19668456912,0.0,0.0
160486000000,16032,160486000000,,0.233649224043,0.0,0.197390004992,0.0,0.0
160496000000,16033,160496000000,,0.232697322965,0.0,0.198095455766,0.0,0.0
160507000000,16034,160507000000,,0.233065918088,0.0,0.194066137075,0.0,0.0
160516000000,16035,160516000000,,0.23209066689,0.0,0.194770738482,0.0,0.0
160526000000,16036,160526000000,,0.23209066689,0.0,0.194770738482,0.0,0.0
160536000000,16037,160536000000,,0.230159893632,0.0,0.196179926395,0.0,0.0
160546000000,16038,160546000000,,0.230159893632,0.0,0.196179926395,0.0,0.0
160556000000,16039,160556000000,,0.229750707746,0.0,0.193990290165,0.0,0.0
160566000000,16040,160566000000,,0.229750707746,0.0,0.193990290165,0.0,0.0
160576000000,16041,160576000000,,0.227815464139,0.0,0.195398315787,0.0,0.0
160586000000,16042,160586000000,,0.227815464139,0.0,0.195398315787,0.0,0.0
160596000000,16043,160596000000,,0.225906223059,0.0,0.196806326509,0.0,0.0
160606000000,16044,160606000000,,0.227298662066,0.0,0.193444356322,0.0,0.0
160616000000,16045,160616000000,,0.225362852216,0.0,0.194851249456,0.0,0.0
160626000000,16046,160626000000,,0.224404767156,0.0,0.195554688573,0.0,0.0
160637000000,16047,160636000000,,0.223453134298,0.0,0.196258127689,0.0,0.0
160646000000,16048,160646000000,,0.22250790894,0.0,0.196961551905,0.0,0.0
160657000000,16049,160657000000,,0.22372084856,0.0,0.192246958613,0.0,0.0
160666000000,16050,160666000000,,0.222746446729,0.0,0.192949458957,0.0,0.0
160676000000,16051,160676000000,,0.222746446729,0.0,0.192949458957,0.0,0.0
160686000000,16052,160686000000,,0.220817536116,0.0,0.194354444742,0.0,0.0
160696000000,16053,160696000000,,0.220817536116,0.0,0.194354444742,0.0,0.0
160706000000,16054,160706000000,,0.22033457458,0.0,0.19229374826,0.0,0.0
160716000000,16055,160716000000,,0.22033457458,0.0,0.19229374826,0.0,0.0
160726000000,16056,160726000000,,0.218403965235,0.0,0.193697482347,0.0,0.0
160736000000,16057,160736000000,,0.21744851768,0.0,0.194399341941,0.0,0.0
160746000000,16058,160746000000,,0.21649953723,0.0,0.195101201534,0.0,0.0
160756000000,16059,160756000000,,0.217023566365,0.0,0.19209446013,0.0,0.0
160766000000,16060,160766000000,,0.216058924794,0.0,0.192795649171,0.0,0.0
160776000000,16061,160776000000,,0.215100884438,0.0,0.193496823311,0.0,0.0
160787000000,16062,160786000000,,0.21414937079,0.0,0.19419798255,0.0,0.0
160796000000,16063,160796000000,,0.213204324245,0.0,0.19489915669,0.0,0.0
160807000000,16064,160807000000,,0.213688403368,0.0,0.191949605942,0.0,0.0
160816000000,16065,160816000000,,0.21272829175,0.0,0.192650094628,0.0,0.0
160826000000,16066,160826000000,,0.21272829175,0.0,0.192650094628,0.0,0.0
160836000000,16067,160836000000,,0.210827723145,0.0,0.194051042199,0.0,0.0
160846000000,16068,160846000000,,0.210827723145,0.0,0.194051042199,0.0,0.0
160856000000,16069,160856000000,,0.211082205176,0.0,0.189922228456,0.0,0.0
160866000000,16070,160866000000,,0.210111990571,0.0,0.190621644258,0.0,0.0
160876000000,16071,160876000000,,0.209148496389,0.0,0.19132104516,0.0,0.0
160886000000,16072,160886000000,,0.208191633224,0.0,0.192020446062,0.0,0.0
160896000000,16073,160896000000,,0.207241341472,0.0,0.192719832063,0.0,0.0
160906000000,16074,160906000000,,0.207711070776,0.0,0.189762070775,0.0,0.0
160916000000,16075,160916000000,,0.207711070776,0.0,0.189762070775,0.0,0.0
160926000000,16076,160926000000,,0.206745639443,0.0,0.19046074152,0.0,0.0
160937000000,16077,160937000000,,0.205786898732,0.0,0.191159412265,0.0,0.0
160946000000,16078,160946000000,,0.204834774137,0.0,0.191858068109,0.0,0.0
160956000000,16079,160956000000,,0.205315455794,0.0,0.188885048032,0.0,0.0
160966000000,16080,160966000000,,0.204348042607,0.0,0.18958298862,0.0,0.0
160976000000,16081,160976000000,,0.203387364745,0.0,0.190280899405,0.0,0.0
160986000000,16082,160986000000,,0.202433332801,0.0,0.190978810191,0.0,0.0
160996000000,16083,160996000000,,0.201485902071,0.0,0.191676706076,0.0,0.0
161006000000,16084,161006000000,,0.201932489872,0.0,0.18869382143,0.0,0.0
161016000000,16085,161016000000,,0.200872048736,0.0,0.189462125301,0.0,0.0
161026000000,16086,161026000000,,0.199064433575,0.0,0.190785512328,0.0,0.0
161036000000,16087,161036000000,,0.199064433575,0.0,0.190785512328,0.0,0.0
161046000000,16088,161046000000,,0.197185590863,0.0,0.192179754376,0.0,0.0
161056000000,16089,161056000000,,0.199340522289,0.0,0.186578333378,0.0,0.0
161066000000,16090,161066000000,,0.197401821613,0.0,0.187970340252,0.0,0.0
161076000000,16091,161076000000,,0.197401821613,0.0,0.187970340252,0.0,0.0
161087000000,16092,161086000000,,0.19549022615,0.0,0.189362287521,0.0,0.0
161096000000,16093,161096000000,,0.19549022615,0.0,0.189362287521,0.0,0.0
161107000000,16094,161107000000,,0.194869533181,0.0,0.187328055501,0.0,0.0
161116000000,16095,161116000000,,0.194869533181,0.0,0.187328055501,0.0,0.0
161126000000,16096,161126000000,,0.193910703063,0.0,0.188023298979,0.0,0.0
161136000000,16097,161136000000,,0.192013144493,0.0,0.189413756132,0.0,0.0
161146000000,16098,161146000000,,0.192013144493,0.0,0.189413756132,0.0,0.0
161156000000,16099,161156000000,,0.191512838006,0.0,0.187035679817,0.0,0.0
161166000000,16100,161166000000,,0.191512838006,0.0,0.187035679817,0.0,0.0
161176000000,16101,161176000000,,0.189610868692,0.0,0.188424512744,0.0,0.0
161186000000,16102,161186000000,,0.189610868692,0.0,0.188424512744,0.0,0.0
161196000000,16103,161196000000,,0.187735438347,0.0,0.189813300967,0.0,0.0
161206000000,16104,161206000000,,0.189800128341,0.0,0.184337675571,0.0,0.0
161217000000,16105,161216000000,,0.187867239118,0.0,0.185724213719,0.0,0.0
161226000000,16106,161226000000,,0.187867239118,0.0,0.185724213719,0.0,0.0
161237000000,16107,161237000000,,0.185961320996,0.0,0.187110945582,0.0,0.0
161246000000,16108,161246000000,,0.185018613935,0.0,0.187804177403,0.0,0.0
161257000000,16109,161256000000,,0.18549144268,0.0,0.184716403484,0.0,0.0
161266000000,16110,161266000000,,0.18549144268,0.0,0.184716403484,0.0,0.0
161277000000,16111,161277000000,,0.183581277728,0.0,0.186101511121,0.0,0.0
161286000000,16112,161286000000,,0.183581277728,0.0,0.186101511121,0.0,0.0
161296000000,16113,161296000000,,0.182540491223,0.0,0.186864569783,0.0,0.0
161306000000,16114,161306000000,,0.182038173079,0.0,0.184737354517,0.0,0.0
161316000000,16115,161316000000,,0.182038173079,0.0,0.184737354517,0.0,0.0
161326000000,16116,161326000000,,0.1801430583,0.0,0.186120688915,0.0,0.0
161336000000,16117,161336000000,,0.1801430583,0.0,0.186120688915,0.0,0.0
161346000000,16118,161346000000,,0.178274706006,0.0,0.187503963709,0.0,0.0
161356000000,16119,161356000000,,0.180325210094,0.0,0.182042077184,0.0,0.0
161366000000,16120,161366000000,,0.178399920464,0.0,0.1834230721,0.0,0.0
161376000000,16121,161376000000,,0.178399920464,0.0,0.1834230721,0.0,0.0
161386000000,16122,161386000000,,0.17650218308,0.0,0.184804022312,0.0,0.0
161396000000,16123,161396000000,,0.17650218308,0.0,0.184804022312,0.0,0.0
161406000000,16124,161406000000,,0.175938680768,0.0,0.182655841112,0.0,0.0
161416000000,16125,161416000000,,0.175938680768,0.0,0.182655841112,0.0,0.0
161426000000,16126,161426000000,,0.174041092396,0.0,0.184035256505,0.0,0.0
161436000000,16127,161436000000,,0.174041092396,0.0,0.184035256505,0.0,0.0
161446000000,16128,161446000000,,0.172170251608,0.0,0.185414865613,0.0,0.0
161456000000,16129,161456000000,,0.172582864761,0.0,0.182405918837,0.0,0.0
161466000000,16130,161466000000,,0.171636387706,0.0,0.183094829321,0.0,0.0
161476000000,16131,161476000000,,0.17069670558,0.0,0.183783710003,0.0,0.0
161486000000,16132,161486000000,,0.16976377368,0.0,0.184472575784,0.0,0.0
161496000000,16133,161496000000,,0.168837502599,0.0,0.185161426663,0.0,0.0
161507000000,16134,161506000000,,0.169830054045,0.0,0.180536210537,0.0,0.0
161516000000,16135,161516000000,,0.168876871467,0.0,0.181223958731,0.0,0.0
161527000000,16136,161526000000,,0.167930617929,0.0,0.181911677122,0.0,0.0
161536000000,16137,161536000000,,0.166991218925,0.0,0.182599395514,0.0,0.0
161547000000,16138,161546000000,,0.166991218925,0.0,0.182599395514,0.0,0.0
161556000000,16139,161556000000,,0.166424065828,0.0,0.180262714624,0.0,0.0
161567000000,16140,161566000000,,0.166424065828,0.0,0.180262714624,0.0,0.0
161576000000,16141,161576000000,,0.165476799011,0.0,0.180949613452,0.0,0.0
161586000000,16142,161586000000,,0.164536431432,0.0,0.18163651228,0.0,0.0
161596000000,16143,161596000000,,0.163602858782,0.0,0.182323381305,0.0,0.0
161606000000,16144,161606000000,,0.16404736042,0.0,0.17912940681,0.0,0.0
161616000000,16145,161616000000,,0.16309787333,0.0,0.179815456271,0.0,0.0
161626000000,16146,161626000000,,0.162155330181,0.0,0.180501505733,0.0,0.0
161636000000,16147,161636000000,,0.161219656467,0.0,0.181187525392,0.0,0.0
161646000000,16148,161646000000,,0.160290777683,0.0,0.181873530149,0.0,0.0
161656000000,16149,161656000000,,0.160721957684,0.0,0.178680151701,0.0,0.0
161666000000,16150,161666000000,,0.159777313471,0.0,0.179365336895,0.0,0.0
161676000000,16151,161676000000,,0.158839583397,0.0,0.180050522089,0.0,0.0
161686000000,16152,161686000000,,0.157908692956,0.0,0.180735692382,0.0,0.0
161696000000,16153,161696000000,,0.156984597445,0.0,0.181420832872,0.0,0.0
161706000000,16154,161706000000,,0.157871827483,0.0,0.176944330335,0.0,0.0
161717000000,16155,161717000000,,0.156922191381,0.0,0.177628412843,0.0,0.0
161726000000,16156,161726000000,,0.155883774161,0.0,0.17838229239,0.0,0.0
161736000000,16157,161736000000,,0.155043572187,0.0,0.178996786475,0.0,0.0
161746000000,16158,161746000000,,0.15411478281,0.0,0.17968082428,0.0,0.0
161756000000,16159,161756000000,,0.154654875398,0.0,0.176236718893,0.0,0.0
